-1.090053244,0,-3.902116325,127.4943961,11.29134165,0,6.565217391,21,50.05693297,7.075092435,30,1,798,1229,0.991071429,113.4550089,644598.7937,4315628.476,2077.409078,5561.701116,418.0629905,6.810372452,2.609669031,6.795705775,2.175484591,11.65805513,3.414389423,6.795705775,0.232704685,145.796611,1.55878275,4.252612682,1.382362847,6.543911846,0.515164025,1.831921074,3.355934822,0.042477045,0.309523427,0.004788307,0.06827153,0.004661002,411,74,1,1,1,136.2550746,97.025,105.7088,75.5699,36.76388603,156.79,213.0826945,81,22,89,46,7869,9,2027,8.974586892,23,80.54320988,52,5,0.7,0.703125,0.002379693,0.5,0.7,0.096774194,5,1,17,0.608345693,0.156126344,0.043178116,0.647877413,0.377828575,0.360723595,0.34214753,0.35582058,1.05,0.217944947,0.0475,2,705.85,595.4442123,354553.81,1858,2281,131,33.55,34.99753563,1224.8275,100,133,6,16.9,18.93006867,358.3475,45,67,2,1.066666667,0.249443826,0.062222222,2,846.4666667,651.5391828,424503.3067,2255,2281,232,39.8,36.39169624,1324.355556,128,133,16,20.06666667,18.35380675,336.8622222,64,67,5,1.1,0.3,0.09,2,990.7,748.9961882,560995.29,1635.5,2281,322,47.1,42.74119792,1826.81,69.5,128,18,21.1,21.34502284,455.61,37.5,64,8,1.2,0.4,0.16,2,1260.2,933.8356601,872049.04,2258,2258,744,60.8,51.265583,2628.16,128,128,25,30.2,26.48320222,701.36,64,64,14,17,14.73280542,217.0555556,53,5,17,15.83903406,250.875,53,5,21,18.72164523,350.5,53,20,34,21.17388328,448.3333333,53,34,12.53157895,4.207304689,17.70141274,12.5,17,12,12.86666667,3.809714281,14.5139229,15.5,17,12,14.75555556,4.413559354,19.47950617,14,17,14,15.1,4.5,20.25,15.5,16,15,5.380952381,4.352755358,18.94647921,99,-0.689076918,5,8,14,19,0.156249914,0.267824546,0.110147261,0.185627908,1.178936124,1.418269582,1.386164248,1.337085858,5,10,14,19,0.189178267,0.150285951,0.080884976,0.196171194,0.553808451,0.776546009,0.727608263,0.702599287,5,9,14,19,0.300118111,0.066500511,0.03731072,0.349011451,0.370053411,0.529088765,0.325122327,0.312841535,0.019771465,0,0.228076947,0.304767706,0.092883355,0.823323846,4.405187244,1914.877363,0.435740836,42.95,114,11,34.82423725,1212.7275,34500000000,51183.9,78798,25242,31711.75337,1010000000,0.994287,1,1,1,1,1
-11.36300531,-2.789561554,-35.77929408,1.843081675,1.357601442,-27.57730151,0.285714286,0,0.489795918,0.699854212,2,0,4,0,0.11440678,1.625880996,352.2957455,2258.341897,47.52201487,129.4794854,0,0.351426484,0.592812351,2.714694744,0,0.308893619,0.555781988,1.085454204,-2.1504086,0.966201372,0.227491966,0.644373194,0.038012676,0.527622538,-2.231224236,0.148947729,0.022185426,0.002065297,0.005472329,0,0.00162123,0.00000263,0,0,0,0,0,2.348548387,-614.01,0.72,3.1,3,3.9412,14.2016129,0.5,0,0,0,20,3,4,0.707106781,1,0.5,6,1,0,0,0,0,0,0,0,-0.283334393,4,0.114781402,-0.065142231,-0.022535934,0.068128911,-1.15408289,-1.017515815,-1.058955346,-1.08048385,1,0,0,1,62.25,40.69963145,1656.46,11,180,3,3.4,1.913112647,3.66,1,8,0,1.1,1.314343943,1.7275,0,5,0,1,0,0,1,19.8,12.45899942,155.2266667,6,55,3,2.2,0.997775303,0.995555556,0,5,0,0.666666667,0.928559218,0.862222222,0,3,0,1,0,0,1,22.1,14.60445138,213.29,9,55,3,1.6,1.113552873,1.24,1,4,0,0.6,0.640312424,0.41,0,2,0,1,0,0,1,5.2,0.4,0.16,5,6,3,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.026315789,0.395997985,0.156814404,6,12,5,7.019047619,0.339934634,0.115555556,6,12,5,6.644444444,0,0,6,11,5,6.2,0,0,6,7,5,0,0,0,0,-37.79787327,0,0,2,2,-1.520895022,-0.556978256,-0.366671386,-1.647029832,-2.233789057,-1.939240105,-2.005112611,-2.035086811,0,2,2,2,-1.405073002,-0.577797965,-0.400890096,-1.524873152,-2.559746452,-1.920472613,-2.306524487,-2.458261334,1,1,1,1,-0.797905925,-0.640363216,-0.483459497,-0.852447942,-2.963883199,-2.653202869,-2.825410455,-2.876228698,0.002628664,-6494.706833,0.076169323,0.173327138,0.030042297,0,0.922364708,44.03696819,-0.823192584,0,0,0,0,0,100000,0,0,0,0,0,-0.692481,0,0,0,0,0
shang1,shang2,shang3,shang4,shang5,shang6,wordnet1,wordnet2,wordnet3,wordnet4,wordnet5,wordnet6,word1,word2,square,SCS,SCQ1,SCQ2,SCQ3,SCQ4,SCQ5,idf1,idf2,idf3,idf4,ICTF1,ICTF2,ICTF3,ICTF4,a11,a12,a13,PMI1,PMI2,PMI3,PMI4,PMI5,var1,var2,var3,var4,var5,reporter1,reporter2,reporter3,comple2,comple3,read1,read2,read3,read4,read5,read6,read7,read8,cixing1,ci2,ci3,len1,len2,len3,len4,len5,len6,len7,len8,net1,net2,net3,net4,net5,net6,net7,net8,selectrao1,selectrao2,selectrao3,selectrao4,selectrao5,selectrao6,selectrao7,selectrao8,selectrao9,daima200,daima201,daima202,daima204,daima206,daima207,daima208,daima209,daima2010,daima2011,daima2012,daima2013,daima2014,daima2015,daima2016,daima2017,daima2018,daima2019,daima2020,daima2021,daima2022,daima2023,daima150,daima151,daima152,daima154,daima156,daima157,daima158,daima159,daima1510,daima1511,daima1512,daima1513,daima1514,daima1515,daima1516,daima1517,daima1518,daima1519,daima1520,daima1521,daima1522,daima1523,daima100,daima101,daima102,daima104,daima106,daima107,daima108,daima109,daima1010,daima1011,daima1012,daima1013,daima1014,daima1015,daima1016,daima1017,daima1018,daima1019,daima1020,daima1021,daima1022,daima1023,daima50,daima51,daima52,daima54,daima56,daima57,daima58,daima59,daima510,daima511,daima512,daima513,daima514,daima515,daima516,daima517,daima518,daima519,daima520,daima521,daima522,daima523,fixcount201,fixcount202,fixcount203,fixcount205,fixcount206,fixcount151,fixcount152,fixcount153,fixcount155,fixcount156,fixcount101,fixcount102,fixcount103,fixcount105,fixcount106,fixcount51,fixcount52,fixcount53,fixcount55,fixcount56,fixfile201,fixfile202,fixfile203,fixfile204,fixfile205,fixfile206,fixfile151,fixfile152,fixfile153,fixfile154,fixfile155,fixfile156,fixfile101,fixfile102,fixfile103,fixfile104,fixfile105,fixfile106,fixfile51,fixfile52,fixfile53,fixfile54,fixfile55,fixfile56,subsquery1,subsquery2,subsquery3,rank1,WIG,kl150,kl151,kl152,kl153,kl154,kl155,kl156,kl157,kl158,kl159,kl1510,kl1511,kl100,kl101,kl102,kl103,kl104,kl105,kl106,kl107,kl108,kl109,kl1010,kl1011,kl50,kl51,kl52,kl53,kl54,kl55,kl56,kl57,kl58,kl59,kl510,kl511,NCQ,CT,fixfile1,fixfile2,fixfile3,fixfile4,idfnew,scqnew,sac,dev1,dev2,dev3,dev4,dev5,time1,hang1,hang2,hang3,hang4,hang5,RS,class20,class1,class5,class10,class15
-4.317683109,0,-22.37634689,22.73806942,4.768445179,-4.36707428,3.04109589,0,13.08050291,3.616697791,16,0,96,28,0.897790055,6.942950618,71736.74513,470339.8793,685.8132977,2551.077121,0,3.497628138,1.870194679,5.891644212,0,3.791624313,1.947209366,5.891644212,-1.653216857,33.68989412,0.701872794,3.622729048,0.596638435,4.505349851,-1.276935685,0.666047426,0.443619173,0.005779684,0.047498333,0,0.00792732,6.28E-05,2,0,0,0,0,11.54450993,63.6421,9.1218,13.9211,12.48683298,11.9349,53.75434243,6.615384615,6,24,10,683,5,124,1.969509386,5.5,3.878967222,13,1,0,0,0,0,0,0,0,0,13,0.558693872,5.69E-04,-0.002139879,0.576385681,0.23606755,0.02229266,0.07046878,0.0585402,1,0,0,1,377.35,307.1338918,94331.2275,425,1244,48,19.5,18.39157416,338.25,35.5,67,3,9.3,8.888756943,79.01,19,34,0,1,0,0,1,401.2,344.2576942,118513.36,267,1244,48,21.93333333,20.47263757,419.1288889,3,67,3,9.666666667,9.505553932,90.35555556,2,34,0,1,0,0,1,401.7,355.5480418,126414.41,180,1244,56,19.8,19.51819664,380.96,11.5,65,3,8.4,7.445804188,55.44,7.5,24,1,1,0,0,1,579.2,430.6828996,185487.76,56,1244,56,30,22.96083622,527.2,7,65,7,11.2,9.389355675,88.16,1,24,1,9,5.196152423,27,19,1,10,5.30199124,28.11111111,19,1,10,6.363961031,40.5,19,1,12,5.522680509,30.5,19,4,8.336842105,2.602066087,6.770747922,8.5,15,6,8.495238095,2.626327545,6.897596372,12,15,6,7.977777778,2.30447766,5.310617284,6.5,12,6,7.8,2.271563338,5.16,8.5,11,6,1.314516129,1.662523032,2.76398283,0,-15.83172057,3,5,8,8,-0.309631787,-0.187888004,-0.052713664,-0.26412937,-0.818740219,-0.537368238,-0.552095771,-0.631058261,3,5,7,9,-0.275734021,-0.241382013,-0.08063438,-0.154507577,-1.00315997,-0.708271325,-0.854729921,-0.841324255,4,6,8,9,-0.147911192,-0.241772084,-0.080858992,-0.076503113,-0.873918027,-0.76375857,-0.796062678,-0.846273869,0.003854434,-57.41225784,0.168830271,0.275569465,0.07593853,0.007770159,1.912549026,578.5221382,-0.001235054,20.75,52,1,17.30859613,299.5875,3.33E+08,27924.55,44584,649,12948.32404,1.68E+08,0.990714,1,0,0,0,1
-2.654827563,0,-6.984352173,4.238987079,2.058880055,-2.762099239,2.75,3,9.6875,3.112474899,8,0,13,2,0.552631579,8.745715549,1908.705486,22085.05197,148.6104033,409.7735253,0,1.896728766,1.377217763,5.023880521,0,2.245737227,1.498578402,3.925268232,-0.431440595,5.831945534,0.833135076,3.079482326,0.231341177,1.558144618,-1.098612289,0.583225402,0.34015187,0.007132946,0.013115199,0,0.003945712,1.56E-05,3,3,0,0,0,12.045,53.655,8.7567,9.8,9.708203932,16.0583,45.33333333,4,0,2,1,89,5,15,2.594010194,7,6.728888889,12,4,0,0,0,0,0,0,0,0,7,0.244614573,0.041949094,0.009424691,0.241376265,-0.03603315,0.07082409,-0.022988505,-0.035325725,1,0,0,1,210.4,233.0251918,54300.74,39.5,910,26,12,10.29563014,106,6.5,42,1,5.65,6.776983105,45.9275,0,23,0,1,0,0,1,236.4666667,251.7599033,63383.04889,910,910,26,12.46666667,11.08071398,122.7822222,42,42,1,5.533333333,6.781019261,45.98222222,8,23,0,1,0,0,1,262.4,280.0047142,78402.64,472,910,43,13.4,12.27354879,150.64,20,42,3,5.1,6.594694838,43.49,12.5,23,0,1,0,0,1,157,71.31900168,5086.4,210,259,74,7.6,3.979949748,15.84,10,13,3,3,2.529822128,6.4,1,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,8.942105263,1.957930107,3.833490305,8.5,13,7,9.095238095,1.944583733,3.781405896,11,13,7,8.511111111,1.881160661,3.538765432,8.5,12,7,8.2,1.833030278,3.36,9,11,7,3,2.394437999,5.733333333,99,-4.99175113,0,2,6,7,-0.138698457,-0.195541848,-0.047085391,-0.067409342,-0.975422494,-0.843892515,-0.902137846,-0.916396979,0,4,5,8,-0.1265763,-0.282281171,-0.092456616,-0.050474325,-1.373561375,-1.287706673,-1.322873525,-1.348115746,2,4,7,8,-0.116829444,-0.176668221,-0.039206356,-0.067192705,-0.829713099,-0.752397403,-0.760689177,-0.770187382,0.008293701,-71.96095593,0.1279589,0.233357907,0.054455913,0.006421423,2.231535159,127.2470324,-0.12449833,3.4,5,3,0.663324958,0.44,2.21E+07,5223.65,13845,2295,3660.888421,1.34E+07,0.988677,1,0,0,1,1
-3.70288015,0,-16.17645767,21.74847111,4.663525609,-3.254174283,0.615384615,3,0.852071006,0.923076923,3,0,12,4,0.635359116,5.111166691,5029.252307,197355.5046,444.2471211,1456.099422,0,2.915541462,1.70749567,5.891644212,0,2.745807135,1.657047717,4.099884743,-1.571144946,8.61029513,0.861029513,3.419267861,0.424488017,1.64314897,-1.429544345,0.638593809,0.407802053,0.005042534,0.017919158,0,0.004969364,2.47E-05,84,3,0.773809524,0,0,30.84529412,-39.3376,22.9694,9.1529,8.477225575,37.1776,52.29411765,6,0,2,0,103,6,16,3.570167188,4.5,12.74609375,15,3,0.072727273,0.072727273,0,0,0.072727273,0,2,1.28E-06,11,0.214870558,0.095571716,0.023928935,0.218678783,0.1451185,0.192964655,0.17647684,0.195784665,1,0,0,1,388.6,324.4811859,105288.04,187,1244,11,13.95,16.32015625,266.3475,4,67,2,10.15,9.870536966,97.4275,2,34,0,1,0,0,1,400.9333333,336.3548655,113134.5956,204,1244,11,16,18.08867049,327.2,5,67,2,10.33333333,10.46687898,109.5555556,0,34,0,1,0,0,1,355.4,374.1142072,139961.44,206,1244,11,16.5,21.37872775,457.05,8,67,2,7.5,9.932270637,98.65,6,34,0,1,0,0,1,539.4,448.9568353,201562.24,602,1244,11,26,26.84771871,720.8,9,67,2,11.2,12.31909088,151.76,14,34,0,7,6.104643042,37.26666667,19,1,8,6.508735389,42.36363636,19,1,10,6.708203932,45,19,1,10,5.61248608,31.5,15,1,8.536842105,2.58868195,6.701274238,8.5,13,6,8.961904762,2.74616203,7.541405896,12.5,13,6,8.866666667,2.785677655,7.76,8.5,13,6,10,2.569046516,6.6,13,13,7,1.5,1.224744871,1.5,0,-5.043408026,1,4,7,10,-0.468170581,-0.206126703,-0.052883398,-0.395816121,-0.84609665,-0.18285707,-0.441348225,-0.533748351,1,5,8,10,-0.39442249,-0.106334657,-0.016669625,-0.356187467,-0.579152837,-0.098890577,-0.214221746,-0.277684055,3,4,6,9,-0.330149391,-0.112957349,-0.018455917,-0.292794961,-0.576170459,-0.204964701,-0.283292711,-0.344793253,0.006796816,-399.388804,0.136598648,0.250368578,0.062684425,0.03951924,2.06208848,314.3282692,-0.103552303,17.45,52,1,17.20603092,296.0475,1.06E+09,20981.3,44572,649,12348.37272,1.52E+08,0.990541,1,1,1,1,1
-2.751734527,0,-16.64278162,16.11974942,4.014940774,-1.424152521,2.857142857,7,16.59863946,4.074142788,11,0,25,16,0.762402089,5.485659468,24496.99604,451618.5437,672.0257017,1916.33629,0,1.745016245,1.32099063,3.868593448,0,1.866484322,1.366193369,3.750810412,-1.631643834,5.278157405,0.43984645,0.978277511,0.510390515,1.815538661,-1.079723082,0.479209296,0.229641549,0.004775985,0.053256685,0,0.008790703,7.73E-05,5,4,0.8,0,0,30.93056604,49.2853,19.5517,24.2189,13.95445115,15.9734,73.75471698,11,2,2,0,195,4,41,1.664265572,5,2.769779893,7,1,0,0,0,0,0,0,0,0,11,0.428733207,0.010067591,0.002180122,0.402539116,0.07978795,0.02527945,0.104766385,0.07849107,1,0,0,1,130.55,124.3738216,15468.8475,176,523,6,6.75,6.139014579,37.6875,9.5,25,1,2.5,1.74642492,3.05,5,6,0,1,0,0,1,149.0666667,133.9056716,17930.72889,59,523,19,7.6,6.721111019,45.17333333,2,25,1,3,1.591644852,2.533333333,3,6,1,1,0,0,1,191,144.3599667,20839.8,318.5,523,58,9.4,7.2,51.84,8,25,1,3,1.788854382,3.2,2,6,1,1,0,0,1,173.6,175.3312294,30741.04,58,523,58,10.4,8.380930736,70.24,1,25,1,1.6,0.8,0.64,1,3,1,3,4.149010209,17.21428571,12,1,2,3.282952601,10.77777778,11,1,1,0.894427191,0.8,3,1,2,1,1,3,1,10.83684211,2.169091618,4.704958449,6.5,12,6,11.20952381,1.682940952,2.832290249,12,12,7,11.8,0.4,0.16,11.5,12,11,12,0,0,12,12,12,1.829268293,2.325913815,5.409875074,0,-10.91216031,1,7,10,13,-0.513889562,-0.085747928,-0.018978835,-0.497843206,-0.860562086,-0.356929332,-0.35661906,-0.401204005,2,5,8,11,-0.455577697,-0.094903748,-0.021874241,-0.432196438,-0.706269264,-0.143375605,-0.261575639,-0.332417324,4,6,9,11,-0.281437254,-0.186815212,-0.060229254,-0.213375643,-0.947355986,-0.569948047,-0.728559792,-0.777124003,0.003934542,-929.6878924,0.118087775,0.2274537,0.051735186,0.011366609,1.212293914,597.4877082,0.038910347,9.6,30,0,9.145490692,83.64,100000,11532.65,22728,0,7764.04948,6.03E+07,0.98998,0,0,0,0,0
-7.998696661,0,-17.49709394,60.39090782,7.771158718,-17.49709394,4.571428571,15,25.67346939,5.066899386,15,0,6,3,0.346994536,8.178028606,2833.446736,372083.9298,609.9868276,1900.151281,0,3.360465124,1.833157146,4.804021045,0,4.784510109,2.187352306,4.516338972,-1.27591215,3.54461071,0.886152677,1.751608506,1.041279647,2.858110896,0.155517734,0.897785034,0.806017967,0.003070109,0.005528033,0,0.002286722,5.23E-06,6,1,0.666666667,0,0,8.992,50.61,9.9267,14,12.48683298,10.8647,55,6,0,3,0,49,5,9,1.640535896,3,2.691358025,7,3,0.086956522,0.086956522,0,0,0.086956522,0,2,6.15E-07,9,0.354444976,0.114679297,0.030352176,0.311714785,0.036861225,-0.10808531,-0.05860943,-0.010804275,1,0,0,1,372.8,357.0979698,127518.96,877,1353,14,19.9,18.53618084,343.59,35.5,65,2,9.45,9.687491935,93.8475,18,32,0,1,0,0,1,404.4,374.4791583,140234.64,249,1353,14,20.93333333,16.11403805,259.6622222,38,52,2,10.06666667,10.20108927,104.0622222,32,32,0,1,0,0,1,419,384.6036921,147920,252.5,1353,16,21.6,16.40853436,269.24,9.5,52,3,10.8,11.28538878,127.36,3.5,32,0,1,0,0,1,462.2,458.3698943,210102.96,393,1353,56,21,19.92987707,397.2,37,52,3,5.2,3.310589071,10.96,10,10,0,5,4.582575695,21,15,1,4,3.741657387,14,12,1,5,3.894440482,15.16666667,12,2,5,3.937003937,15.5,12,2,8.431578947,2.618366834,6.855844875,8.5,15,6,8.057142857,2.529176683,6.396734694,8.5,15,6,7.622222222,2.541118642,6.457283951,6.5,15,6,7.5,2.061552813,4.25,9.5,12,6,2.111111111,2.024540795,4.098765432,0,-2.765337047,0,5,7,10,-0.452092954,-0.286491958,-0.093944598,-0.353175261,-1.270871677,-0.759284798,-0.896639617,-0.972384509,1,5,8,10,-0.342321164,-0.201483608,-0.048941418,-0.253179976,-0.9197549,-0.512417112,-0.662352325,-0.712671768,2,3,5,7,-0.228719048,-0.193245715,-0.045348454,-0.183659949,-1.064066328,-0.855561037,-0.877504693,-0.904333349,0.008221902,-2718.607739,0.163239986,0.275241424,0.075757842,0.319576725,1.739976852,314.8274151,-0.139710041,11.9,53,1,15.15882581,229.79,1.11E+07,17613.85,43494,3855,12358.38524,1.53E+08,0.993198,0,0,0,0,0
-2.488288787,0,-22.18987733,14.24183123,3.773835082,-1.601738745,1.088235294,0,4.433391003,2.105561921,7,0,57,17,0.770718232,26.93435239,28652.10241,391620.9891,625.796284,2551.077121,0,4.729973724,2.174850276,5.891644212,0,5.291983917,2.300431246,5.891644212,-1.653216857,17.27731678,0.785332581,3.622729048,1.040745704,5.891644212,-1.569421303,1.421159011,2.019692934,0.005321285,0.029007298,0,0.005970816,3.57E-05,1,1,0,0,0,51.07235294,-117.6357,36.0021,20.3961,16.96424004,57.7457,68.6372549,11,0,9,0,475,6,74,3.81677222,10,14.56775018,17,1,0,0,0,0,0,0,0,0,9,0.205870859,0.096828723,0.02443097,0.189467729,8.57E-04,0.05066964,0.02738385,0.02547008,1,0,0,1,332.05,365.6768348,133719.5475,141,1244,12,14.5,13.81122732,190.75,5.5,49,1,6.2,8.053570637,64.86,1,31,0,1,0,0,1,298.1333333,366.9561039,134656.7822,44,1244,12,14.4,14.47204201,209.44,2,49,1,5.933333333,8.410046902,70.72888889,4,31,0,1,0,0,1,396.2,411.2811204,169152.16,895.5,1244,12,17.3,16.76931722,281.21,38,49,1,8.1,9.554580054,91.29,18,31,0,1,0,0,1,475,324.5538476,105335.2,76,916,76,21.8,13.65869686,186.56,12,44,4,12.4,11.63786922,135.44,0,31,0,5,5.135659646,26.375,15,1,4,4.735881273,22.42857143,15,1,5,5.329165038,28.4,15,1,3,2.160246899,4.666666667,6,1,9.089473684,2.383583047,5.681468144,8.5,15,6,9.047619048,2.351821796,5.53106576,11.5,14,6,8.377777778,2.497010558,6.235061728,8.5,14,6,8.7,2.238302929,5.01,10.5,11,6,1.472972973,1.490718791,2.222242513,99,-8.862835009,3,4,5,5,-0.544716895,-0.146397486,-0.049840119,-0.485704515,-0.906893373,-0.270102523,-0.422381289,-0.481391214,3,4,5,5,-0.573366844,-0.133267044,-0.043620086,-0.557251547,-0.888718128,-0.251100384,-0.331947394,-0.450412832,3,4,4,8,-0.316106597,-0.187541578,-0.071563598,-0.24643958,-1.005034804,-0.723864608,-0.752213545,-0.778202675,0.007202883,-76.36002038,0.177716512,0.28861373,0.083297885,0.027926646,2.117815259,387.1905731,-0.823192584,10.6,53,1,15.09768194,227.94,4.80E+07,14952.5,43161,568,14990.6951,2.25E+08,0.988325,1,1,1,1,1
-4.57969339,0,-17.19629541,33.71683508,5.806619936,-9.466323831,1.666666667,1,10.22222222,3.197221016,10,0,16,6,0.633507853,10.20026773,5325.581829,99564.791,315.5388898,1071.380268,0,4.628151919,2.151313998,5.945420609,0,5.167101146,2.273125854,5.252273428,-1.552341092,8.47340647,0.941489608,3.283958108,0.653559913,4.559126247,-0.302622266,0.908645259,0.825636207,0.005929354,0.050086638,0,0.010118597,1.02E-04,0,0,0,0,0,22.77333333,-26.245,19.9011,19.2444,14.40175425,29.4744,64.77777778,6.333333333,4,7,0,201,9,22,4.575581975,8.5,20.93595041,19,3,0,0,0,0,0,0,0,0,13,0.182210573,0.083677886,0.0187541,0.166223928,0.07002868,0.249818035,0.172263085,0.14860965,1,0,0,1,313.2,265.3180356,70393.66,173.5,1023,41,13.2,10.25962962,105.26,8,46,3,9.55,8.714786285,75.9475,6,41,2,1,0,0,1,329.9333333,282.7739891,79961.12889,584,1023,41,13.26666667,10.85336609,117.7955556,18,46,3,10.33333333,9.788882583,95.82222222,41,41,2,1,0,0,1,371.8,312.7707787,97825.56,94,1023,41,15.7,12.43422696,154.61,8,46,3,12.3,11.08196733,122.81,4.5,41,3,1,0,0,1,472.4,384.8566486,148114.64,838,1023,41,21.8,14.33038729,205.36,27,46,3,10,6.899275324,47.6,16,20,3,4,4.492417855,20.18181818,15,1,4,4.910306621,24.11111111,15,1,1,1.095445115,1.2,3,1,2,1,1,3,1,8.305263158,2.507142153,6.285761773,8.5,15,6,8.866666667,2.640586755,6.972698413,12,15,6,8.377777778,2.685673008,7.212839506,8.5,15,6,11.6,0.489897949,0.24,12,12,11,1.590909091,1.614116446,2.605371901,0,-6.287872762,2,2,6,6,-0.273462285,-0.099820283,-0.01794059,-0.24367342,-0.459859639,-0.015359469,-0.212681118,-0.270786103,4,6,6,6,-0.191376826,-0.182794717,-0.048020782,-0.11250486,-0.870399207,-0.668960102,-0.758573223,-0.777994584,4,4,4,5,-0.231632153,-0.222118995,-0.067086069,-0.124200789,-1.019387454,-0.684916504,-0.892708335,-0.90614685,0.009252751,-732.2347645,0.158641599,0.266650893,0.071102699,0.004891782,2.0131318,242.0719013,-0.051953416,12.95,53,2,13.81113681,190.7475,1.21E+09,23582.8,43494,8800,11648.15885,1.36E+08,0.988569,1,1,1,1,1
